image_path,file_name,label_name,label,caption,sample_type,source_class_name,original_class_index,source_image_path,generation_metadata_path
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1691.jpg,Grouper_1691.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1691.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1721.jpg,Grouper_1721.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1721.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1725.jpg,Grouper_1725.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1725.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1728.jpg,Grouper_1728.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1728.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1729.jpg,Grouper_1729.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1729.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1733.jpg,Grouper_1733.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1733.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1739.jpg,Grouper_1739.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1739.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1740.jpg,Grouper_1740.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1740.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1742.jpg,Grouper_1742.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1742.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1743.jpg,Grouper_1743.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1743.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1744.jpg,Grouper_1744.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1744.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1747.jpg,Grouper_1747.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1747.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1748.jpg,Grouper_1748.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1748.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1749.jpg,Grouper_1749.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1749.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1750.jpg,Grouper_1750.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1750.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1757.jpg,Grouper_1757.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1757.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1764.jpg,Grouper_1764.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1764.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1771.jpg,Grouper_1771.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1771.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1784.jpg,Grouper_1784.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1784.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1789.jpg,Grouper_1789.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1789.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1790.jpg,Grouper_1790.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1790.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1795.jpg,Grouper_1795.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1795.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1811.jpg,Grouper_1811.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1811.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1815.jpg,Grouper_1815.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1815.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1821.jpg,Grouper_1821.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1821.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1823.jpg,Grouper_1823.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1823.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1831.jpg,Grouper_1831.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1831.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1843.jpg,Grouper_1843.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1843.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1845.jpg,Grouper_1845.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1845.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1847.jpg,Grouper_1847.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1847.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1849.jpg,Grouper_1849.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1849.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1850.jpg,Grouper_1850.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1850.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1851.jpg,Grouper_1851.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1851.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1861.jpg,Grouper_1861.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1861.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1863.jpg,Grouper_1863.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1863.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1867.jpg,Grouper_1867.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1867.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1868.jpg,Grouper_1868.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1868.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1869.jpg,Grouper_1869.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1869.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1873.jpg,Grouper_1873.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1873.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1876.jpg,Grouper_1876.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1876.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1879.jpg,Grouper_1879.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1879.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1893.jpg,Grouper_1893.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1893.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1897.jpg,Grouper_1897.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1897.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1902.jpg,Grouper_1902.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1902.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1903.jpg,Grouper_1903.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1903.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1904.jpg,Grouper_1904.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1904.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1916.jpg,Grouper_1916.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1916.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1918.jpg,Grouper_1918.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1918.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1923.jpg,Grouper_1923.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1923.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1925.jpg,Grouper_1925.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1925.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1927.jpg,Grouper_1927.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1927.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1929.jpg,Grouper_1929.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1929.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1939.jpg,Grouper_1939.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1939.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/Grouper_1942.jpg,Grouper_1942.jpg,Grouper,13,There is an grouper present in the scene.,original,Grouper,14,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Grouper_1942.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_309.jpg,JellyFish_309.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_309.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_312.jpg,JellyFish_312.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_312.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_315.jpg,JellyFish_315.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_315.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_317.jpg,JellyFish_317.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_317.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_319.jpg,JellyFish_319.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_319.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_321.jpg,JellyFish_321.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_321.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_322.jpg,JellyFish_322.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_322.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_325.jpg,JellyFish_325.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_325.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_327.jpg,JellyFish_327.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_327.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_328.jpg,JellyFish_328.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_328.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_331.jpg,JellyFish_331.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_331.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_334.jpg,JellyFish_334.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_334.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_335.jpg,JellyFish_335.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_335.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_337.jpg,JellyFish_337.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_337.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_339.jpg,JellyFish_339.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_339.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_342.jpg,JellyFish_342.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_342.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_343.jpg,JellyFish_343.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_343.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/JellyFish_354.jpg,JellyFish_354.jpg,JellyFish,14,There is an jellyfish present in the scene.,original,JellyFish,15,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/JellyFish_354.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/LeafySeaDragon_1976.jpg,LeafySeaDragon_1976.jpg,LeafySeaDragon,15,There is an leafy seadragon present in the scene.,original,LeafySeaDragon,16,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/LeafySeaDragon_1976.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/LeafySeaDragon_1977.jpg,LeafySeaDragon_1977.jpg,LeafySeaDragon,15,There is an leafy seadragon present in the scene.,original,LeafySeaDragon,16,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/LeafySeaDragon_1977.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/LeafySeaDragon_1978.jpg,LeafySeaDragon_1978.jpg,LeafySeaDragon,15,There is an leafy seadragon present in the scene.,original,LeafySeaDragon,16,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/LeafySeaDragon_1978.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2798.jpg,MantaRay_2798.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2798.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2799.jpg,MantaRay_2799.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2799.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2803.jpg,MantaRay_2803.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2803.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2804.jpg,MantaRay_2804.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2804.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2805.jpg,MantaRay_2805.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2805.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2809.jpg,MantaRay_2809.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2809.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MantaRay_2812.jpg,MantaRay_2812.jpg,MantaRay,16,There is an manta ray present in the scene.,original,MantaRay,18,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MantaRay_2812.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/positive_images/MorayEel_2843.jpg,MorayEel_2843.jpg,MorayEel,17,There is an moray eel present in the scene.,original,MorayEel,19,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/MorayEel_2843.jpg,
