image_path,file_name,label_name,label,caption,sample_type,source_class_name,original_class_index,source_image_path,generation_metadata_path
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2405.jpg,PipeFish_2405.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2405.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2409.jpg,PipeFish_2409.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2409.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2415.jpg,PipeFish_2415.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2415.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2423.jpg,PipeFish_2423.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2423.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2425.jpg,PipeFish_2425.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2425.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2430.jpg,PipeFish_2430.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2430.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2431.jpg,PipeFish_2431.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2431.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2434.jpg,PipeFish_2434.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2434.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2442.jpg,PipeFish_2442.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2442.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2457.jpg,PipeFish_2457.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2457.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2458.jpg,PipeFish_2458.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2458.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2464.jpg,PipeFish_2464.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2464.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2465.jpg,PipeFish_2465.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2465.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2467.jpg,PipeFish_2467.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2467.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2468.jpg,PipeFish_2468.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2468.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2469.jpg,PipeFish_2469.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2469.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2470.jpg,PipeFish_2470.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2470.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2471.jpg,PipeFish_2471.jpg,PipeFish,20,There is a pipefish hidden in the natural background.,original,PipeFish,22,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/PipeFish_2471.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Piranha_2909.jpg,Piranha_2909.jpg,Piranha,21,There is a piranha hidden in the natural background.,original,Piranha,23,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Piranha_2909.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Piranha_2910.jpg,Piranha_2910.jpg,Piranha,21,There is a piranha hidden in the natural background.,original,Piranha,23,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/Piranha_2910.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/RatFish_2900.jpg,RatFish_2900.jpg,RatFish,22,There is a ratfish hidden in the natural background.,original,RatFish,24,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/RatFish_2900.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2479.jpg,ScorpionFish_2479.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2479.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2487.jpg,ScorpionFish_2487.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2487.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2494.jpg,ScorpionFish_2494.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2494.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2504.jpg,ScorpionFish_2504.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2504.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2507.jpg,ScorpionFish_2507.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2507.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2513.jpg,ScorpionFish_2513.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2513.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2515.jpg,ScorpionFish_2515.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2515.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2520.jpg,ScorpionFish_2520.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2520.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2522.jpg,ScorpionFish_2522.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2522.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2525.jpg,ScorpionFish_2525.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2525.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2526.jpg,ScorpionFish_2526.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2526.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2535.jpg,ScorpionFish_2535.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2535.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2541.jpg,ScorpionFish_2541.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2541.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2543.jpg,ScorpionFish_2543.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2543.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2545.jpg,ScorpionFish_2545.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2545.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2551.jpg,ScorpionFish_2551.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2551.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2562.jpg,ScorpionFish_2562.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2562.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2564.jpg,ScorpionFish_2564.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2564.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2569.jpg,ScorpionFish_2569.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2569.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2570.jpg,ScorpionFish_2570.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2570.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2575.jpg,ScorpionFish_2575.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2575.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2577.jpg,ScorpionFish_2577.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2577.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2585.jpg,ScorpionFish_2585.jpg,ScorpionFish,23,There is a scorpionfish hidden in the natural background.,original,ScorpionFish,25,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/ScorpionFish_2585.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2596.jpg,SeaHorse_2596.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2596.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2599.jpg,SeaHorse_2599.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2599.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2603.jpg,SeaHorse_2603.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2603.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2604.jpg,SeaHorse_2604.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2604.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2609.jpg,SeaHorse_2609.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2609.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2611.jpg,SeaHorse_2611.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2611.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2617.jpg,SeaHorse_2617.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2617.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2623.jpg,SeaHorse_2623.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2623.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2624.jpg,SeaHorse_2624.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2624.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2626.jpg,SeaHorse_2626.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2626.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2632.jpg,SeaHorse_2632.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2632.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2637.jpg,SeaHorse_2637.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2637.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2645.jpg,SeaHorse_2645.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2645.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2646.jpg,SeaHorse_2646.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2646.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2652.jpg,SeaHorse_2652.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2652.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2655.jpg,SeaHorse_2655.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2655.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2656.jpg,SeaHorse_2656.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2656.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2660.jpg,SeaHorse_2660.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2660.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2667.jpg,SeaHorse_2667.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2667.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2676.jpg,SeaHorse_2676.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2676.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2681.jpg,SeaHorse_2681.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2681.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2683.jpg,SeaHorse_2683.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2683.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2689.jpg,SeaHorse_2689.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2689.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2693.jpg,SeaHorse_2693.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2693.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2694.jpg,SeaHorse_2694.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2694.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2701.jpg,SeaHorse_2701.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2701.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2715.jpg,SeaHorse_2715.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2715.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2719.jpg,SeaHorse_2719.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2719.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2721.jpg,SeaHorse_2721.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2721.jpg,
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2743.jpg,SeaHorse_2743.jpg,SeaHorse,24,There is a seahorse hidden in the natural background.,original,SeaHorse,27,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/data/MAS3K/extracted/MAS3K/img/SeaHorse_2743.jpg,
